0.890933276,-0.077459702,-0.040886888,-0.445607624
0.889255079,-0.091531983,-0.055674779,-0.444688227
0.887203064,-0.105565786,-0.070439266,-0.443581895
0.884778093,-0.119555211,-0.085174142,-0.442289094
0.881981186,-0.13349438,-0.099873213,-0.440810366
0.878813519,-0.14737743,-0.114530301,-0.439146334
0.875276422,-0.161198528,-0.129139243,-0.437297697
0.871371383,-0.174951862,-0.143693898,-0.435265232
0.867100044,-0.188631651,-0.158188148,-0.433049793
0.8624642,-0.202232144,-0.172615901,-0.430652313
0.8574658,-0.215747625,-0.18697109,-0.428073798
0.852106944,-0.229172411,-0.201247682,-0.425315332
0.846389887,-0.24250086,-0.215439675,-0.422378076
0.84031703,-0.255727368,-0.229541104,-0.419263263
0.833890928,-0.268846375,-0.243546039,-0.415972204
0.82711428,-0.281852366,-0.257448594,-0.412506282
0.819989937,-0.294739875,-0.271242925,-0.408866953
0.812520892,-0.307503483,-0.284923233,-0.405055748
0.804710286,-0.320137825,-0.298483768,-0.401074268
0.796561402,-0.33263759,-0.311918827,-0.396924188
0.788077666,-0.344997523,-0.325222765,-0.392607253
0.779262643,-0.357212429,-0.338389988,-0.388125275
0.77012004,-0.369277173,-0.351414961,-0.383480141
0.7606537,-0.381186682,-0.364292209,-0.378673802
0.750867602,-0.392935952,-0.377016319,-0.373708279
0.740765859,-0.404520041,-0.389581941,-0.36858566
0.73035272,-0.415934082,-0.401983794,-0.363308097
0.71963256,-0.427173276,-0.414216664,-0.35787781
0.708609886,-0.438232897,-0.426275409,-0.35229708
0.697289332,-0.449108298,-0.438154959,-0.346568255
0.685675658,-0.459794906,-0.449850321,-0.340693742
0.673773744,-0.470288229,-0.461356579,-0.33467601
0.661588594,-0.480583855,-0.472668894,-0.32851759
0.64912533,-0.490677458,-0.483782513,-0.322221071
0.636389192,-0.500564793,-0.494692763,-0.315789098
0.623385534,-0.510241704,-0.505395058,-0.309224377
0.610119821,-0.519704124,-0.515884898,-0.302529666
0.596597631,-0.528948075,-0.526157875,-0.295707779
0.582824648,-0.53796967,-0.53620967,-0.288761586
0.568806662,-0.546765118,-0.546036057,-0.281694005
0.554549564,-0.555330721,-0.555632905,-0.274508008
0.54005935,-0.563662878,-0.564996181,-0.267206615
0.525342109,-0.571758087,-0.574121947,-0.259792896
0.510404029,-0.579612944,-0.583006369,-0.252269967
0.495251389,-0.587224148,-0.591645711,-0.24464099
0.479890559,-0.5945885,-0.600036341,-0.236909174
0.464327997,-0.601702902,-0.608174733,-0.229077767
0.448570243,-0.608564366,-0.616057464,-0.221150062
0.432623924,-0.615170005,-0.623681223,-0.213129392
0.416495741,-0.621517045,-0.631042802,-0.205019128
0.400192474,-0.627602815,-0.638139109,-0.19682268
0.416495741,-0.621517045,-0.631042802,-0.205019128
0.432623924,-0.615170005,-0.623681223,-0.213129392
0.448570243,-0.608564366,-0.616057464,-0.221150062
0.464327997,-0.601702902,-0.608174733,-0.229077767
0.479890559,-0.5945885,-0.600036341,-0.236909174
0.495251389,-0.587224148,-0.591645711,-0.24464099
0.510404029,-0.579612944,-0.583006369,-0.252269967
0.525342109,-0.571758087,-0.574121947,-0.259792896
0.54005935,-0.563662878,-0.564996181,-0.267206615
0.554549564,-0.555330721,-0.555632905,-0.274508008
0.568806662,-0.546765118,-0.546036057,-0.281694005
0.582824648,-0.53796967,-0.53620967,-0.288761586
0.596597631,-0.528948075,-0.526157875,-0.295707779
0.610119821,-0.519704124,-0.515884898,-0.302529666
0.623385534,-0.510241704,-0.505395058,-0.309224377
0.636389192,-0.500564793,-0.494692763,-0.315789098
0.64912533,-0.490677458,-0.483782513,-0.322221071
0.661588594,-0.480583855,-0.472668894,-0.32851759
0.673773744,-0.470288229,-0.461356579,-0.33467601
0.685675658,-0.459794906,-0.449850321,-0.340693742
0.697289332,-0.449108298,-0.438154959,-0.346568255
0.708609886,-0.438232897,-0.426275409,-0.35229708
0.71963256,-0.427173276,-0.414216664,-0.35787781
0.73035272,-0.415934082,-0.401983794,-0.363308097
0.740765859,-0.404520041,-0.389581941,-0.36858566
0.750867602,-0.392935952,-0.377016319,-0.373708279
0.7606537,-0.381186682,-0.364292209,-0.378673802
0.77012004,-0.369277173,-0.351414961,-0.383480141
0.779262643,-0.357212429,-0.338389988,-0.388125275
0.788077666,-0.344997523,-0.325222765,-0.392607253
0.796561402,-0.33263759,-0.311918827,-0.396924188
0.804710286,-0.320137825,-0.298483768,-0.401074268
0.812520892,-0.307503483,-0.284923233,-0.405055748
0.819989937,-0.294739875,-0.271242925,-0.408866953
0.82711428,-0.281852366,-0.257448594,-0.412506282
0.833890928,-0.268846375,-0.243546039,-0.415972204
0.84031703,-0.255727368,-0.229541104,-0.419263263
0.846389887,-0.24250086,-0.215439675,-0.422378076
0.852106944,-0.229172411,-0.201247682,-0.425315332
0.8574658,-0.215747625,-0.18697109,-0.428073798
0.8624642,-0.202232144,-0.172615901,-0.430652313
0.867100044,-0.188631651,-0.158188148,-0.433049793
0.871371383,-0.174951862,-0.143693898,-0.435265232
0.875276422,-0.161198528,-0.129139243,-0.437297697
0.878813519,-0.14737743,-0.114530301,-0.439146334
0.881981186,-0.13349438,-0.099873213,-0.440810366
0.884778093,-0.119555211,-0.085174142,-0.442289094
0.887203064,-0.105565786,-0.070439266,-0.443581895
0.889255079,-0.091531983,-0.055674779,-0.444688227
0.890933276,-0.077459702,-0.040886888,-0.445607624
